source_file,record_id_1,record_id_2,label,tc_exact_match,tc_conflict,tc_present_both,phone_exact_match,phone_match,phone_last7_match,phone_similarity,phone_present_both,email_exact_match,email_domain_match,email_username_similarity,city_exact_match,city_match,address_similarity,muhatap_no_exact_match,muhatap_no_conflict,muhatap_present_both,phonetic_exact_match,metaphone_exact_match,phonetic_close_match,name_similarity,name_jaro_winkler,name_token_similarity,name_levenshtein_similarity,name_present_both,email_similarity,email_present_both,first_name_similarity,surname_similarity,first_name_jaro_winkler,surname_jaro_winkler,first_name_exact_match,surname_exact_match,shared_contact_flag,shared_contact_name_conflict,household_risk_flag,same_surname_name_conflict,common_non_empty_fields
mukerrer_veri_seti.csv,REC000126,REC001271,1,1,0,1,1,1,1,1.0,1,0,0,0.0,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,0.0,0,1.0,1.0,1.0,1.0,1,1,1,0,0,0,6
mukerrer_veri_seti.csv,REC000043,REC001389,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC001384,REC000259,0,0,1,1,0,0,0,0.28,1,0,0,0.2308,0,0,0.7143,0,1,1,0,0,0,0.5848,0.5848,0.5,0.6364,1,0.2729,1,0.4833,0.4722,0.4833,0.4722,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC000371,REC001304,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC000274,REC000935,0,0,1,1,0,0,0,0.28,1,0,0,0.1905,0,0,0.7223,0,1,1,0,0,0,0.8032,0.8032,0.5,0.4444,1,0.2313,1,1.0,0.0,1.0,0.0,1,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC000921,REC000127,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC000931,REC000153,0,0,1,1,0,0,0,0.28,1,0,0,0.08,1,1,0.6317,0,1,1,0,0,0,0.4306,0.4306,0.0,0.1333,1,0.1429,1,0.1818,0.4476,0.0,0.4476,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC001238,REC000814,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC000680,REC001503,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,0.9259,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC000966,REC000413,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,0.9163,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC001190,REC001797,0,0,1,1,0,0,0,0.21,1,0,0,0.087,1,1,0.6167,0,1,1,0,0,0,0.5076,0.5076,0.0,0.0833,1,0.1529,1,0.2222,0.4444,0.0,0.4444,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC001343,REC000436,0,0,1,1,0,0,0,0.28,1,0,0,0.1538,1,1,0.9879,0,1,1,0,0,0,0.55,0.55,0.0,0.1667,1,0.2088,1,0.62,0.0,0.62,0.0,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC000425,REC000809,1,0,0,0,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,0,0,0,0.95,0.95,0.94,0.9167,1,1.0,1,0.88,1.0,0.88,1.0,0,1,1,0,0,0,6
mukerrer_veri_seti.csv,REC000478,REC000177,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,0.9474,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC000989,REC000253,1,1,0,1,1,1,1,1.0,1,0,1,0.9231,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,0.9385,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC000248,REC000925,0,0,1,1,0,0,0,0.35,1,0,1,0.64,1,1,0.9941,0,1,1,0,0,0,0.5971,0.5971,0.5,0.6154,1,0.712,1,0.3952,0.4476,0.3952,0.4476,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC000432,REC001239,0,0,1,1,0,0,0,0.28,1,0,0,0.1739,0,0,0.5869,0,1,1,0,0,0,0.4131,0.4131,0.0,0.1818,1,0.1963,1,0.4667,0.0,0.4667,0.0,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC001854,REC000790,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC000040,REC001001,0,0,1,1,0,0,0,0.28,1,0,0,0.48,0,0,0.8,0,1,1,0,0,0,0.4823,0.4823,0.0,0.1667,1,0.504,1,0.4833,0.4444,0.4833,0.4444,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC001762,REC000411,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,0,0,0,0.7157,0.7157,0.6667,0.6471,1,1.0,1,0.7333,1.0,0.7333,1.0,0,1,1,0,0,1,7
mukerrer_veri_seti.csv,REC001697,REC001385,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,0,0,0,0.74,0.74,0.6667,0.6667,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,1,7
mukerrer_veri_seti.csv,REC001151,REC000951,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,0,0,0,0.74,0.74,0.6667,0.6111,1,1.0,1,0.8578,1.0,0.8578,1.0,0,1,1,0,0,1,7
mukerrer_veri_seti.csv,REC001836,REC000806,1,1,0,1,1,1,1,1.0,1,0,0,0.0,1,1,0.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,0.0,0,1.0,1.0,1.0,1.0,1,1,1,0,0,0,5
mukerrer_veri_seti.csv,REC001035,REC000477,0,0,1,1,0,0,0,0.35,1,0,0,0.1739,0,0,0.6901,0,1,1,0,0,0,0.6,0.6,0.5,0.5,1,0.2141,1,0.4833,0.2222,0.4833,0.0,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC000193,REC001528,1,0,0,0,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,6
mukerrer_veri_seti.csv,REC001439,REC000904,1,1,0,1,1,1,1,1.0,1,0,0,0.0,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,0.0,0,1.0,1.0,1.0,1.0,1,1,1,0,0,0,6
mukerrer_veri_seti.csv,REC001371,REC000571,0,0,1,1,0,0,0,0.28,1,0,0,0.25,0,0,0.828,0,1,1,0,0,0,0.4407,0.4407,0.0,0.25,1,0.2955,1,0.4556,0.4667,0.4556,0.4667,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC001032,REC000462,1,1,0,1,1,1,1,1.0,1,0,0,1.0,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,0.8857,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC000408,REC001150,0,0,1,1,0,0,0,0.21,1,0,0,0.3077,0,0,0.5921,0,1,1,0,0,0,0.627,0.627,0.0,0.3333,1,0.3725,1,0.5778,0.5778,0.5778,0.5778,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC000024,REC001763,0,0,1,1,0,0,0,0.28,1,0,0,0.1538,0,0,0.6821,0,1,1,0,0,0,0.5004,0.5004,0.0,0.3077,1,0.2185,1,0.4556,0.6,0.4556,0.6,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC000867,REC001243,0,0,1,1,0,0,0,0.35,1,0,0,0.3448,0,0,0.6017,0,1,1,0,0,0,0.74,0.74,0.875,0.7692,1,0.333,1,0.75,1.0,0.75,1.0,0,1,0,0,0,1,7
mukerrer_veri_seti.csv,REC000947,REC000335,0,0,1,1,0,0,0,0.42,1,0,0,0.4615,0,0,0.6316,0,1,1,0,0,0,0.4407,0.4407,0.0,0.1667,1,0.4008,1,0.0,0.4667,0.0,0.4667,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC001963,REC001823,0,0,1,1,0,0,0,0.28,1,0,0,0.1481,0,0,0.6217,0,1,1,0,0,0,0.4359,0.4359,0.0,0.0,1,0.2085,1,0.0,0.4365,0.0,0.4365,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC001276,REC001058,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,0,1,0.9263,0.9263,0.6667,0.6316,1,1.0,1,1.0,0.5778,1.0,0.5778,1,0,1,0,0,0,7
mukerrer_veri_seti.csv,REC001353,REC001830,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC001931,REC001046,1,1,0,1,1,1,1,1.0,1,0,1,0.9091,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,0.9273,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC000451,REC001986,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC000109,REC001085,1,0,0,0,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,1,1,0.98,0.98,0.97,0.8,1,1.0,1,1.0,0.94,1.0,0.94,1,0,1,0,0,0,6
mukerrer_veri_seti.csv,REC000252,REC000587,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC001205,REC000044,0,0,1,1,0,0,0,0.28,1,0,0,0.3077,0,0,0.7213,0,1,1,1,0,1,0.8476,0.8476,0.5,0.5,1,0.3033,1,1.0,0.1667,1.0,0.0,1,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC001920,REC001456,0,0,1,1,0,0,0,0.21,1,0,1,0.4211,0,0,0.7397,0,1,1,0,0,0,0.6515,0.6515,0.4334,0.3636,1,0.5368,1,0.4833,0.8,0.4833,0.8,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC001548,REC000187,0,0,1,1,0,0,0,0.42,1,0,0,0.2222,0,0,0.7,0,1,1,0,0,0,0.74,0.74,0.5,0.5833,1,0.2094,1,0.5778,1.0,0.5778,1.0,0,1,0,0,0,1,7
mukerrer_veri_seti.csv,REC000625,REC000081,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC000071,REC000633,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,0.9312,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC000476,REC001713,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,0,0,0,0.74,0.74,0.6667,0.6667,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,1,7
mukerrer_veri_seti.csv,REC001212,REC001157,1,1,0,1,1,1,1,1.0,1,0,1,0.9524,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,0.9619,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC001680,REC000373,0,0,1,1,0,0,0,0.42,1,0,0,0.5714,0,0,0.6744,0,1,1,0,0,0,0.739,0.739,0.5,0.6364,1,0.4759,1,0.52,1.0,0.52,1.0,0,1,0,0,0,1,7
mukerrer_veri_seti.csv,REC001617,REC000497,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC001900,REC000735,1,1,0,1,1,1,1,1.0,1,0,0,1.0,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,0.875,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC000948,REC001708,0,0,1,1,0,0,0,0.28,1,0,0,0.24,0,0,0.6659,0,1,1,0,0,0,0.5045,0.5045,0.5,0.6364,1,0.2634,1,0.4667,0.4833,0.4667,0.4833,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC000945,REC001020,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,0,0,0,0.74,0.74,0.6667,0.6111,1,1.0,1,0.5778,1.0,0.5778,1.0,0,1,1,0,1,1,7
mukerrer_veri_seti.csv,REC001074,REC001144,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC001853,REC001614,0,0,1,1,0,0,0,0.28,1,0,0,0.6087,0,0,0.5962,0,1,1,0,0,0,0.6452,0.6452,0.3535,0.4,1,0.5185,1,0.5029,0.7071,0.5029,0.7071,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC000961,REC000773,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,0.9333,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC001123,REC000832,0,0,1,1,0,0,0,0.28,1,0,0,0.5455,0,0,0.6216,0,1,1,0,0,0,0.5763,0.5763,0.5,0.5455,1,0.4837,1,0.6389,0.2222,0.6389,0.0,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC000572,REC001929,0,0,1,1,0,0,0,0.14,1,0,0,0.1739,0,0,0.5734,0,1,1,0,0,0,0.6559,0.6559,0.5,0.5385,1,0.2181,1,0.2,1.0,0.0,1.0,0,1,0,0,0,1,7
mukerrer_veri_seti.csv,REC000620,REC001441,0,0,1,1,0,0,0,0.21,1,0,0,0.25,0,0,0.6469,0,1,1,0,0,0,0.3333,0.3333,0.0,0.0833,1,0.2714,1,0.0,0.5778,0.0,0.5778,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC000224,REC001640,0,0,1,1,0,0,0,0.28,1,0,0,0.0769,0,0,0.7094,0,1,1,0,0,0,0.5644,0.5644,0.5,0.5385,1,0.1473,1,0.0,1.0,0.0,1.0,0,1,0,0,0,1,7
mukerrer_veri_seti.csv,REC001736,REC000736,0,0,1,1,0,0,0,0.21,1,0,0,0.087,0,0,0.7266,0,1,1,0,0,0,0.5944,0.5944,0.5,0.5833,1,0.1596,1,0.4833,0.4556,0.4833,0.4556,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC000801,REC001357,1,1,0,1,1,1,1,1.0,1,0,0,0.0,1,1,0.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,0.0,0,1.0,1.0,1.0,1.0,1,1,1,0,0,0,5
mukerrer_veri_seti.csv,REC001307,REC000045,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC000777,REC000338,0,0,1,1,0,0,0,0.42,1,0,0,0.32,0,0,0.6414,0,1,1,0,0,0,0.74,0.74,0.5,0.5833,1,0.3192,1,0.4111,1.0,0.4111,1.0,0,1,0,0,0,1,7
mukerrer_veri_seti.csv,REC001134,REC000515,0,0,1,1,0,0,0,0.14,1,0,0,0.3333,0,0,0.5458,0,1,1,0,0,0,0.5301,0.5301,0.35,0.2308,1,0.3381,1,0.4556,0.51,0.4556,0.51,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC000639,REC001461,0,0,1,1,0,0,0,0.35,1,0,0,0.1818,1,1,0.9783,0,1,1,0,0,0,0.3686,0.3686,0.0,0.1538,1,0.1984,1,0.2222,0.2,0.0,0.0,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC001523,REC000372,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,0,1,0.9294,0.9294,0.6667,0.6471,1,1.0,1,1.0,0.0,1.0,0.0,1,0,1,0,0,0,7
mukerrer_veri_seti.csv,REC001351,REC000195,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,0.9192,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC000179,REC001117,0,0,1,1,0,0,0,0.35,1,0,0,0.3,0,0,0.6362,0,1,1,0,0,0,0.71,0.71,0.5,0.6364,1,0.3282,1,0.4667,1.0,0.4667,1.0,0,1,0,0,0,1,7
mukerrer_veri_seti.csv,REC000712,REC000085,0,0,1,1,0,0,0,0.28,1,0,0,0.4,1,1,0.8463,0,1,1,0,0,0,0.6,0.6,0.0,0.3,1,0.4018,1,0.5,0.64,0.5,0.64,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC001634,REC001876,1,0,0,0,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,1,1,0.98,0.98,0.97,0.8,1,1.0,1,1.0,0.94,1.0,0.94,1,0,1,0,0,0,6
mukerrer_veri_seti.csv,REC000491,REC000630,0,0,1,1,0,0,0,0.42,1,0,0,0.3077,1,1,0.9852,0,1,1,0,0,0,0.547,0.547,0.0,0.2308,1,0.3362,1,0.5778,0.1667,0.5778,0.0,0,0,0,0,0,0,7
mukerrer_veri_seti.csv,REC001254,REC000423,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,0.9495,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC000238,REC001903,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti.csv,REC000862,REC001671,0,0,1,1,0,0,0,0.14,1,0,1,0.25,1,1,0.7541,0,1,1,0,0,0,0.2879,0.2879,0.0,0.1818,1,0.4,1,0.0,0.4667,0.0,0.4667,0,0,0,0,0,0,7
mukerrer_veri_seti_v2.csv,REC000827,REC000828,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,0,1,0.9667,0.9667,0.9667,0.9091,1,1.0,1,1.0,0.9333,1.0,0.9333,1,0,1,0,0,0,7
mukerrer_veri_seti_v2.csv,REC000683,REC000684,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti_v2.csv,REC001225,REC001226,0,0,1,1,0,0,0,0.28,1,0,1,0.6667,0,0,0.5776,0,1,1,0,0,0,0.7105,0.7105,0.4289,0.2143,1,0.7333,1,0.8578,0.4861,0.8578,0.4861,0,0,0,0,0,0,7
mukerrer_veri_seti_v2.csv,REC000785,REC000786,1,1,0,1,0,0,1,0.8,1,1,1,1.0,1,1,0.9298,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti_v2.csv,REC001661,REC001662,0,0,1,1,0,0,0,0.21,1,0,0,0.2857,1,1,0.6132,0,1,1,0,0,0,0.5556,0.5556,0.5,0.5556,1,0.3286,1,0.25,0.5,0.0,0.5,0,0,0,0,0,0,7
mukerrer_veri_seti_v2.csv,REC000127,REC000128,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,0,1,0.96,0.96,0.96,0.5455,1,1.0,1,1.0,0.75,1.0,0.75,1,0,1,0,0,0,7
mukerrer_veri_seti_v2.csv,REC001461,REC001462,0,0,1,1,0,0,0,0.28,1,0,0,0.2857,0,0,0.6262,0,1,1,0,0,0,0.8788,0.8788,0.5,0.6667,1,0.3,1,1.0,0.6622,1.0,0.6622,1,0,0,0,0,0,7
mukerrer_veri_seti_v2.csv,REC000491,REC000492,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,0,0,0,0.9444,0.9444,0.9334,0.9167,1,1.0,1,0.8667,1.0,0.8667,1.0,0,1,1,0,0,0,7
mukerrer_veri_seti_v2.csv,REC000937,REC000938,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,0,1,0.9636,0.9636,0.9533,0.9091,1,1.0,1,1.0,0.9067,1.0,0.9067,1,0,1,0,0,0,7
mukerrer_veri_seti_v2.csv,REC001295,REC001296,0,0,1,1,0,0,0,0.35,1,0,0,0.25,1,1,0.6753,0,1,1,1,0,1,0.8673,0.8673,0.5,0.6364,1,0.2176,1,1.0,0.4833,1.0,0.4833,1,0,0,0,0,0,7
mukerrer_veri_seti_v2.csv,REC000011,REC000012,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,0,1,0.9667,0.9667,0.9667,0.8,1,1.0,1,0.9333,1.0,0.9333,1.0,0,1,1,0,0,0,7
mukerrer_veri_seti_v2.csv,REC000559,REC000560,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti_v2.csv,REC000757,REC000758,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti_v2.csv,REC001259,REC001260,0,0,1,1,0,0,0,0.28,1,0,0,0.0833,1,1,0.655,0,1,1,0,0,0,0.8673,0.8673,0.5,0.6364,1,0.15,1,1.0,0.62,1.0,0.62,1,0,0,0,0,0,7
mukerrer_veri_seti_v2.csv,REC001445,REC001446,0,0,1,1,0,0,0,0.35,1,0,0,0.3077,0,0,0.6449,0,1,1,0,0,0,0.4801,0.4801,0.3631,0.1538,1,0.3725,1,0.1818,0.535,0.0,0.535,0,0,0,0,0,0,7
mukerrer_veri_seti_v2.csv,REC001349,REC001350,0,0,1,1,0,0,0,0.14,1,0,0,0.6667,1,1,0.6663,0,1,1,1,0,1,0.8667,0.8667,0.5,0.6667,1,0.6288,1,1.0,0.64,1.0,0.64,1,0,0,0,0,0,7
mukerrer_veri_seti_v2.csv,REC001611,REC001612,0,0,1,1,0,0,0,0.42,1,0,0,0.1667,1,1,0.5995,0,1,1,0,0,0,0.6359,0.6359,0.5,0.6364,1,0.219,1,0.4833,1.0,0.4833,1.0,0,1,0,0,0,1,7
mukerrer_veri_seti_v2.csv,REC000665,REC000666,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,0.9455,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1,1,1,0,0,0,7
mukerrer_veri_seti_v2.csv,REC001511,REC001512,0,0,1,1,0,0,0,0.28,1,0,1,0.5263,0,0,0.6713,0,1,1,0,0,0,0.6835,0.6835,0.3916,0.1818,1,0.6211,1,0.7833,0.64,0.7833,0.64,0,0,0,0,0,0,7
mukerrer_veri_seti_v2.csv,REC001733,REC001734,0,0,1,1,0,0,0,0.21,1,0,0,0.25,0,0,0.7273,0,1,1,0,0,0,0.5242,0.5242,0.0,0.0909,1,0.29,1,0.0,0.5778,0.0,0.5778,0,0,0,0,0,0,7
mukerrer_veri_seti_v2.csv,REC001741,REC001742,0,0,1,1,0,0,0,0.28,1,0,0,0.1,0,0,0.8785,0,1,1,0,0,0,0.4667,0.4667,0.0,0.2,1,0.1747,1,0.0,0.4667,0.0,0.4667,0,0,0,0,0,0,7
mukerrer_veri_seti_v2.csv,REC000217,REC000218,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,0,0,0,0.96,0.96,0.96,0.5833,1,1.0,1,0.75,1.0,0.75,1.0,0,1,1,0,0,0,7
mukerrer_veri_seti_v2.csv,REC001677,REC001678,0,0,1,1,0,0,0,0.28,1,0,0,0.3704,0,0,0.8329,0,1,1,1,1,1,1.0,1.0,1.0,1.0,1,0.3752,1,1.0,1.0,1.0,1.0,1,1,0,0,0,0,7
mukerrer_veri_seti_v2.csv,REC001653,REC001654,0,0,1,1,0,0,0,0.28,1,0,0,0.4,0,0,0.7097,0,1,1,0,0,0,0.82,0.82,0.7833,0.3,1,0.4082,1,0.7,0.8667,0.7,0.8667,0,0,0,0,0,0,7
mukerrer_veri_seti_v2.csv,REC001319,REC001320,0,0,1,1,0,0,0,0.42,1,0,0,0.1905,0,0,0.735,0,1,1,0,0,0,0.5152,0.5152,0.0,0.0909,1,0.2357,1,0.5,0.1667,0.5,0.0,0,0,0,0,0,0,7
mukerrer_veri_seti_v2.csv,REC001405,REC001406,0,0,1,1,0,0,0,0.14,1,0,0,0.3846,1,1,0.7039,0,1,1,0,0,0,0.9047,0.9047,0.5,0.6429,1,0.341,1,1.0,0.6833,1.0,0.6833,1,0,0,0,0,0,7
mukerrer_veri_seti_v2.csv,REC001145,REC001146,0,0,1,1,0,0,0,0.28,1,0,0,0.2143,0,0,0.7385,0,1,1,0,0,0,0.5464,0.5464,0.0,0.3077,1,0.2346,1,0.4667,0.5651,0.4667,0.5651,0,0,0,0,0,0,7
mukerrer_veri_seti_v2.csv,REC001119,REC001120,0,0,1,1,0,0,0,0.49,1,0,0,0.3478,0,0,0.663,0,1,1,0,0,0,0.6389,0.6389,0.38,0.1667,1,0.3533,1,0.2222,0.76,0.0,0.76,0,0,0,0,0,0,7
mukerrer_veri_seti_v2.csv,REC001969,REC001970,0,0,1,1,0,0,0,0.35,1,0,0,0.2222,0,0,0.7016,0,1,1,0,0,0,0.4665,0.4665,0.0,0.2857,1,0.1944,1,0.0,0.55,0.0,0.55,0,0,0,0,0,0,7
mukerrer_veri_seti_v2.csv,REC000133,REC000134,1,1,0,1,1,1,1,1.0,1,1,1,1.0,1,1,1.0,0,1,1,0,0,0,0.96,0.96,0.96,0.7,1,1.0,1,1.0,0.775,1.0,0.775,1,0,1,0,0,0,7
